capacity_last_metric_bolt,capacity_elastic_search_bolt,pre_Message_dispatcher_bolt,check_message_bolt,message_dispatcher_bolt,metric_bolt,group_status_information_bolt,Real_time_merger_bolt
0.34,0.0069999999999999,0.008,0.331,0.425,0.595,0.278,0.002
0.373,0.0069999999999999,0.008,0.351,0.452,0.607,0.314,0.003
0.346,0.005,0.008,0.345,0.446,0.597,0.288,0.002
0.377,0.005,0.008,0.357,0.473,0.65,0.297,0.003
0.341,0.005,0.009,0.337,0.4539999999999999,0.614,0.28,0.003
0.392,0.008,0.009,0.355,0.481,0.669,0.309,0.003
0.3779999999999999,0.005,0.009,0.335,0.4539999999999999,0.638,0.286,0.002
0.3670000000000001,0.005,0.009,0.349,0.451,0.665,0.308,0.003
0.351,0.004,0.009,0.344,0.4429999999999999,0.618,0.297,0.002
0.348,0.004,0.009,0.337,0.431,0.607,0.287,0.002
0.349,0.005,0.008,0.3279999999999999,0.423,0.574,0.2769999999999999,0.002
0.36,0.006,0.008,0.309,0.408,0.574,0.293,0.002
0.3379999999999999,0.005,0.008,0.297,0.3979999999999999,0.5660000000000001,0.276,0.002
0.35,0.006,0.008,0.305,0.3989999999999999,0.583,0.297,0.002
0.375,0.005,0.008,0.316,0.397,0.578,0.308,0.002
0.35,0.004,0.0069999999999999,0.314,0.382,0.545,0.282,0.002
0.369,0.004,0.0069999999999999,0.3379999999999999,0.389,0.5529999999999999,0.31,0.002
0.33,0.004,0.0069999999999999,0.3289999999999999,0.368,0.5329999999999999,0.283,0.002
0.344,0.005,0.0069999999999999,0.3279999999999999,0.38,0.568,0.299,0.002
0.317,0.005,0.0069999999999999,0.309,0.366,0.518,0.289,0.002
0.359,0.008,0.0069999999999999,0.3229999999999999,0.386,0.5579999999999999,0.332,0.002
0.32,0.006,0.006,0.284,0.3389999999999999,0.488,0.294,0.002
0.366,0.006,0.0069999999999999,0.291,0.363,0.531,0.326,0.002
0.326,0.006,0.0069999999999999,0.2769999999999999,0.3339999999999999,0.486,0.29,0.002
0.344,0.005,0.0069999999999999,0.299,0.341,0.517,0.302,0.002
0.313,0.0069999999999999,0.0069999999999999,0.265,0.315,0.484,0.29,0.002
0.3289999999999999,0.0069999999999999,0.0069999999999999,0.2789999999999999,0.3339999999999999,0.5489999999999999,0.287,0.002
0.36,0.0069999999999999,0.0069999999999999,0.294,0.356,0.544,0.312,0.002
0.3289999999999999,0.006,0.0069999999999999,0.285,0.346,0.528,0.276,0.002
0.362,0.0069999999999999,0.0069999999999999,0.315,0.374,0.557,0.32,0.002
0.31,0.006,0.0069999999999999,0.298,0.384,0.5489999999999999,0.275,0.002
0.34,0.006,0.008,0.3329999999999999,0.417,0.609,0.29,0.002
0.291,0.006,0.008,0.325,0.412,0.5820000000000001,0.255,0.003
0.336,0.0069999999999999,0.008,0.34,0.437,0.59,0.278,0.003
0.297,0.0069999999999999,0.008,0.31,0.4029999999999999,0.54,0.247,0.003
0.35,0.006,0.0069999999999999,0.337,0.436,0.607,0.286,0.003
0.311,0.006,0.0069999999999999,0.308,0.41,0.574,0.244,0.003
0.362,0.006,0.0069999999999999,0.35,0.431,0.615,0.2789999999999999,0.002
0.3329999999999999,0.004,0.0069999999999999,0.327,0.4,0.588,0.259,0.002
0.365,0.005,0.008,0.345,0.41,0.605,0.275,0.002
0.342,0.005,0.008,0.3279999999999999,0.3829999999999999,0.563,0.253,0.002
0.377,0.006,0.008,0.3289999999999999,0.389,0.5870000000000001,0.2789999999999999,0.002
0.3670000000000001,0.006,0.0069999999999999,0.298,0.354,0.541,0.276,0.002
0.39,0.0069999999999999,0.0069999999999999,0.304,0.395,0.594,0.29,0.002
0.391,0.0069999999999999,0.0069999999999999,0.316,0.414,0.623,0.281,0.002
0.3670000000000001,0.0069999999999999,0.0069999999999999,0.3379999999999999,0.39,0.575,0.28,0.002
0.3670000000000001,0.0069999999999999,0.008,0.335,0.395,0.5820000000000001,0.284,0.002
0.375,0.006,0.008,0.3279999999999999,0.4039999999999999,0.589,0.307,0.002
0.373,0.006,0.008,0.336,0.407,0.5920000000000001,0.317,0.002
0.366,0.005,0.0069999999999999,0.341,0.43,0.589,0.31,0.002
0.363,0.005,0.0069999999999999,0.347,0.444,0.624,0.315,0.002
0.353,0.005,0.008,0.337,0.432,0.596,0.301,0.002
0.353,0.005,0.008,0.336,0.427,0.604,0.295,0.002
0.355,0.005,0.008,0.335,0.447,0.578,0.268,0.002
0.344,0.005,0.008,0.3229999999999999,0.431,0.5589999999999999,0.258,0.002
0.348,0.005,0.008,0.316,0.445,0.564,0.296,0.002
0.347,0.005,0.009,0.294,0.421,0.525,0.271,0.002
0.332,0.004,0.008,0.292,0.41,0.5329999999999999,0.275,0.002
0.318,0.006,0.008,0.286,0.407,0.529,0.2689999999999999,0.002
0.3429999999999999,0.005,0.008,0.301,0.431,0.575,0.291,0.002
0.3289999999999999,0.004,0.008,0.28,0.395,0.5529999999999999,0.289,0.002
0.335,0.005,0.008,0.299,0.42,0.5539999999999999,0.303,0.002
0.336,0.004,0.008,0.307,0.415,0.5660000000000001,0.305,0.002
0.3329999999999999,0.004,0.008,0.3,0.405,0.5660000000000001,0.294,0.002
0.336,0.004,0.008,0.296,0.3989999999999999,0.555,0.299,0.002
0.341,0.004,0.008,0.313,0.4039999999999999,0.556,0.287,0.002
0.348,0.004,0.008,0.313,0.396,0.56,0.294,0.002
0.3429999999999999,0.005,0.009,0.319,0.426,0.579,0.278,0.004
0.3389999999999999,0.005,0.009,0.307,0.411,0.563,0.273,0.004
0.309,0.005,0.009,0.296,0.3929999999999999,0.5489999999999999,0.261,0.004
0.3429999999999999,0.006,0.009,0.317,0.417,0.584,0.286,0.004
0.355,0.005,0.009,0.336,0.421,0.597,0.3,0.004
0.362,0.006,0.009,0.327,0.413,0.595,0.314,0.004
0.395,0.006,0.009,0.3339999999999999,0.431,0.62,0.332,0.004
0.4029999999999999,0.006,0.009,0.357,0.435,0.65,0.364,0.004
0.4,0.004,0.011,0.352,0.441,0.636,0.354,0.004
0.421,0.005,0.011,0.352,0.4479999999999999,0.669,0.37,0.003
0.411,0.004,0.011,0.365,0.436,0.628,0.364,0.003
0.449,0.005,0.011,0.381,0.452,0.67,0.386,0.003
0.457,0.004,0.011,0.387,0.462,0.713,0.385,0.003
0.429,0.004,0.011,0.375,0.444,0.6859999999999999,0.353,0.002
0.409,0.005,0.011,0.385,0.4589999999999999,0.7170000000000001,0.337,0.002
0.3939999999999999,0.006,0.011,0.38,0.46,0.7040000000000001,0.3379999999999999,0.003
0.3670000000000001,0.006,0.01,0.374,0.461,0.69,0.314,0.003
0.33,0.006,0.01,0.361,0.445,0.647,0.282,0.003
0.392,0.008,0.01,0.3829999999999999,0.488,0.711,0.335,0.003
0.362,0.006,0.009,0.367,0.4679999999999999,0.685,0.312,0.003
0.3989999999999999,0.0069999999999999,0.009,0.379,0.484,0.67,0.309,0.003
0.357,0.0069999999999999,0.009,0.366,0.469,0.6579999999999999,0.287,0.003
0.362,0.009,0.009,0.3779999999999999,0.495,0.679,0.278,0.003
0.356,0.008,0.009,0.364,0.47,0.6509999999999999,0.264,0.003
0.365,0.0069999999999999,0.009,0.369,0.48,0.659,0.293,0.003
0.357,0.008,0.009,0.363,0.479,0.667,0.284,0.003
0.371,0.013,0.009,0.364,0.489,0.664,0.286,0.003
0.356,0.012,0.009,0.353,0.48,0.648,0.28,0.003
0.364,0.012,0.01,0.353,0.472,0.657,0.273,0.003
0.353,0.011,0.01,0.342,0.45,0.619,0.252,0.003
0.33,0.009,0.009,0.331,0.451,0.611,0.263,0.003
0.3379999999999999,0.009,0.009,0.316,0.433,0.59,0.266,0.003
0.322,0.006,0.012,0.321,0.44,0.5770000000000001,0.264,0.003
0.336,0.006,0.011,0.307,0.415,0.555,0.268,0.002
0.358,0.0069999999999999,0.011,0.319,0.428,0.563,0.275,0.002
0.345,0.0069999999999999,0.012,0.304,0.406,0.526,0.272,0.003
0.355,0.006,0.011,0.301,0.429,0.557,0.276,0.003
0.357,0.0069999999999999,0.011,0.296,0.408,0.537,0.276,0.003
0.3379999999999999,0.005,0.011,0.295,0.397,0.5379999999999999,0.273,0.003
0.363,0.005,0.011,0.3229999999999999,0.4,0.56,0.299,0.003
0.352,0.005,0.011,0.305,0.387,0.54,0.287,0.003
0.382,0.0069999999999999,0.011,0.299,0.3929999999999999,0.5529999999999999,0.301,0.003
0.3289999999999999,0.0069999999999999,0.0069999999999999,0.267,0.354,0.503,0.275,0.003
0.387,0.0069999999999999,0.0069999999999999,0.294,0.39,0.542,0.319,0.002
0.342,0.0069999999999999,0.0069999999999999,0.281,0.368,0.53,0.2789999999999999,0.002
0.387,0.0069999999999999,0.0069999999999999,0.311,0.37,0.589,0.3289999999999999,0.002
0.337,0.0069999999999999,0.0069999999999999,0.286,0.3389999999999999,0.519,0.259,0.002
0.3779999999999999,0.006,0.0069999999999999,0.319,0.39,0.5820000000000001,0.304,0.002
0.354,0.006,0.0069999999999999,0.295,0.361,0.546,0.288,0.002
0.357,0.006,0.008,0.299,0.379,0.575,0.294,0.002
0.335,0.0069999999999999,0.008,0.297,0.382,0.568,0.273,0.002
0.332,0.008,0.0069999999999999,0.305,0.3989999999999999,0.585,0.264,0.002
0.359,0.0069999999999999,0.008,0.346,0.412,0.608,0.288,0.002
0.345,0.006,0.008,0.3329999999999999,0.3879999999999999,0.584,0.271,0.002
0.358,0.006,0.008,0.3429999999999999,0.397,0.598,0.2739999999999999,0.002
0.314,0.006,0.008,0.318,0.386,0.563,0.242,0.003
0.366,0.006,0.009,0.344,0.456,0.621,0.299,0.002
0.326,0.004,0.008,0.321,0.424,0.5589999999999999,0.253,0.003
0.363,0.006,0.009,0.345,0.4579999999999999,0.607,0.301,0.003
0.352,0.004,0.009,0.3279999999999999,0.421,0.5920000000000001,0.286,0.003
0.38,0.004,0.009,0.3379999999999999,0.439,0.632,0.289,0.003
0.363,0.004,0.008,0.344,0.4539999999999999,0.643,0.288,0.003
0.327,0.005,0.008,0.349,0.4529999999999999,0.629,0.259,0.003
0.344,0.005,0.009,0.387,0.498,0.637,0.288,0.003
0.332,0.005,0.009,0.377,0.498,0.638,0.282,0.003
0.35,0.005,0.009,0.387,0.485,0.642,0.292,0.003
0.3289999999999999,0.005,0.009,0.3979999999999999,0.451,0.616,0.272,0.003
0.354,0.006,0.009,0.369,0.471,0.675,0.296,0.003
0.3329999999999999,0.006,0.008,0.349,0.442,0.632,0.288,0.003
0.34,0.006,0.008,0.358,0.445,0.628,0.29,0.003
0.309,0.005,0.008,0.35,0.425,0.6,0.278,0.003
0.341,0.004,0.008,0.352,0.4379999999999999,0.619,0.289,0.003
0.3720000000000001,0.0069999999999999,0.008,0.342,0.46,0.618,0.302,0.002
0.34,0.004,0.008,0.3279999999999999,0.431,0.598,0.283,0.002
0.349,0.004,0.008,0.322,0.437,0.605,0.299,0.002
0.354,0.004,0.0069999999999999,0.304,0.405,0.588,0.296,0.002
0.351,0.005,0.0069999999999999,0.307,0.385,0.563,0.292,0.002
0.363,0.005,0.0069999999999999,0.322,0.397,0.562,0.295,0.002
0.358,0.004,0.0069999999999999,0.312,0.369,0.5379999999999999,0.291,0.003
0.36,0.004,0.0069999999999999,0.303,0.359,0.525,0.2789999999999999,0.003
0.3879999999999999,0.005,0.0069999999999999,0.321,0.391,0.564,0.3,0.003
0.361,0.005,0.0069999999999999,0.281,0.356,0.498,0.272,0.002
0.374,0.006,0.0069999999999999,0.297,0.372,0.542,0.292,0.002
0.352,0.006,0.0069999999999999,0.278,0.353,0.519,0.291,0.002
0.381,0.006,0.0069999999999999,0.313,0.366,0.541,0.303,0.002
0.352,0.006,0.0069999999999999,0.294,0.368,0.54,0.282,0.002
0.364,0.006,0.008,0.309,0.39,0.575,0.305,0.002
0.332,0.006,0.008,0.282,0.368,0.541,0.276,0.002
0.351,0.006,0.008,0.3,0.387,0.602,0.293,0.002
0.374,0.006,0.008,0.308,0.4,0.616,0.305,0.002
0.318,0.005,0.0069999999999999,0.272,0.354,0.535,0.271,0.002
0.36,0.005,0.008,0.292,0.3979999999999999,0.607,0.288,0.002
0.316,0.005,0.0069999999999999,0.276,0.362,0.5579999999999999,0.248,0.002
0.366,0.005,0.008,0.3229999999999999,0.412,0.61,0.289,0.002
0.3339999999999999,0.005,0.008,0.302,0.395,0.579,0.25,0.002
0.371,0.008,0.008,0.324,0.424,0.632,0.287,0.002
0.35,0.0069999999999999,0.0069999999999999,0.301,0.402,0.579,0.264,0.002
0.3879999999999999,0.0069999999999999,0.0069999999999999,0.331,0.4479999999999999,0.633,0.292,0.002
0.347,0.0069999999999999,0.0069999999999999,0.345,0.4529999999999999,0.606,0.281,0.002
0.374,0.0069999999999999,0.008,0.351,0.498,0.6579999999999999,0.286,0.002
0.371,0.0069999999999999,0.008,0.357,0.517,0.6729999999999999,0.286,0.002
0.36,0.0069999999999999,0.008,0.368,0.55,0.6809999999999999,0.272,0.002
0.3979999999999999,0.0069999999999999,0.008,0.386,0.5539999999999999,0.695,0.316,0.002
0.362,0.0069999999999999,0.008,0.372,0.51,0.677,0.292,0.002
0.3670000000000001,0.006,0.009,0.35,0.496,0.649,0.298,0.002
0.419,0.004,0.009,0.364,0.517,0.6759999999999999,0.321,0.002
0.447,0.004,0.01,0.419,0.537,0.7340000000000001,0.3379999999999999,0.002
0.4270000000000001,0.004,0.01,0.421,0.526,0.721,0.3279999999999999,0.002
0.4629999999999999,0.005,0.009,0.423,0.523,0.7340000000000001,0.358,0.002
0.409,0.004,0.009,0.396,0.488,0.6679999999999999,0.313,0.003
0.4539999999999999,0.004,0.009,0.3829999999999999,0.511,0.659,0.349,0.003
0.41,0.004,0.009,0.376,0.475,0.639,0.305,0.003
0.42,0.005,0.009,0.379,0.476,0.647,0.325,0.002
0.428,0.005,0.009,0.38,0.486,0.66,0.3329999999999999,0.002
0.4379999999999999,0.006,0.009,0.387,0.505,0.69,0.357,0.003
0.396,0.006,0.008,0.369,0.474,0.636,0.31,0.002
0.3929999999999999,0.006,0.008,0.344,0.48,0.6509999999999999,0.3389999999999999,0.002
0.362,0.006,0.0069999999999999,0.325,0.432,0.61,0.2739999999999999,0.002
0.374,0.0069999999999999,0.0069999999999999,0.3279999999999999,0.46,0.63,0.306,0.002
0.384,0.005,0.0069999999999999,0.345,0.477,0.665,0.306,0.002
0.389,0.0069999999999999,0.008,0.345,0.495,0.667,0.317,0.002
0.3979999999999999,0.005,0.008,0.354,0.495,0.6559999999999999,0.311,0.003
0.4,0.005,0.008,0.365,0.496,0.665,0.316,0.002
0.357,0.005,0.008,0.342,0.455,0.604,0.301,0.002
0.3670000000000001,0.005,0.008,0.342,0.467,0.616,0.312,0.003
0.392,0.005,0.008,0.355,0.489,0.643,0.3279999999999999,0.003
0.397,0.005,0.008,0.365,0.514,0.648,0.3279999999999999,0.003
0.4039999999999999,0.006,0.008,0.3779999999999999,0.5,0.6579999999999999,0.342,0.003
0.416,0.006,0.008,0.37,0.478,0.648,0.346,0.003
0.384,0.0069999999999999,0.008,0.336,0.4379999999999999,0.607,0.314,0.003
0.386,0.0069999999999999,0.008,0.344,0.4539999999999999,0.642,0.315,0.003
0.397,0.006,0.008,0.348,0.4379999999999999,0.624,0.35,0.003
0.366,0.006,0.008,0.337,0.424,0.615,0.32,0.003
0.3939999999999999,0.006,0.009,0.355,0.45,0.652,0.342,0.003
0.369,0.006,0.009,0.349,0.445,0.615,0.304,0.003
0.3720000000000001,0.006,0.009,0.361,0.446,0.622,0.318,0.003
0.345,0.006,0.009,0.3379999999999999,0.418,0.596,0.3,0.003
0.349,0.004,0.01,0.337,0.422,0.61,0.29,0.003
0.365,0.004,0.009,0.34,0.433,0.621,0.31,0.003
0.35,0.004,0.01,0.34,0.442,0.628,0.3,0.003
0.345,0.004,0.01,0.335,0.432,0.609,0.297,0.003
0.35,0.004,0.01,0.324,0.41,0.5820000000000001,0.297,0.003
0.359,0.004,0.009,0.33,0.434,0.631,0.314,0.003
0.347,0.004,0.008,0.308,0.41,0.581,0.304,0.002
0.348,0.004,0.0069999999999999,0.295,0.372,0.568,0.288,0.002
0.351,0.004,0.0069999999999999,0.295,0.374,0.563,0.278,0.002
0.34,0.004,0.0069999999999999,0.286,0.347,0.524,0.281,0.002
0.36,0.004,0.0069999999999999,0.284,0.3279999999999999,0.51,0.295,0.002
0.349,0.004,0.0069999999999999,0.2769999999999999,0.319,0.485,0.287,0.002
0.363,0.004,0.0069999999999999,0.276,0.3229999999999999,0.486,0.294,0.002
0.352,0.004,0.006,0.275,0.31,0.475,0.276,0.002
0.3329999999999999,0.004,0.006,0.255,0.282,0.441,0.273,0.001
0.347,0.004,0.005,0.237,0.301,0.442,0.285,0.002
0.347,0.004,0.005,0.235,0.289,0.431,0.281,0.001
0.384,0.004,0.005,0.264,0.301,0.457,0.321,0.001
0.35,0.004,0.005,0.245,0.293,0.439,0.272,0.001
0.387,0.004,0.0069999999999999,0.255,0.3329999999999999,0.483,0.312,0.001
0.385,0.004,0.006,0.241,0.321,0.4589999999999999,0.291,0.001
0.3989999999999999,0.005,0.0069999999999999,0.251,0.3429999999999999,0.493,0.302,0.001
0.3779999999999999,0.005,0.0069999999999999,0.251,0.345,0.492,0.28,0.002
0.344,0.005,0.0069999999999999,0.264,0.352,0.52,0.284,0.002
0.384,0.005,0.0069999999999999,0.297,0.384,0.551,0.302,0.002
0.3329999999999999,0.004,0.0069999999999999,0.265,0.349,0.511,0.262,0.002
0.349,0.004,0.008,0.303,0.387,0.5920000000000001,0.282,0.002
0.34,0.004,0.008,0.307,0.409,0.609,0.272,0.002
0.354,0.004,0.0069999999999999,0.3,0.396,0.581,0.273,0.002
0.352,0.006,0.0069999999999999,0.315,0.42,0.61,0.296,0.002
0.34,0.006,0.0069999999999999,0.318,0.418,0.624,0.289,0.002
0.35,0.006,0.0069999999999999,0.308,0.421,0.623,0.291,0.002
0.359,0.006,0.008,0.326,0.4379999999999999,0.653,0.292,0.002
0.3720000000000001,0.006,0.008,0.3279999999999999,0.451,0.659,0.303,0.002
0.359,0.005,0.008,0.314,0.431,0.612,0.288,0.002
0.419,0.006,0.008,0.336,0.445,0.6409999999999999,0.326,0.002
0.377,0.006,0.009,0.321,0.428,0.604,0.291,0.002
0.43,0.006,0.009,0.348,0.4579999999999999,0.639,0.315,0.002
0.405,0.006,0.009,0.35,0.461,0.6609999999999999,0.303,0.002
0.405,0.006,0.008,0.366,0.484,0.685,0.314,0.003
0.43,0.008,0.009,0.373,0.501,0.684,0.3289999999999999,0.002
0.4029999999999999,0.008,0.008,0.365,0.493,0.672,0.305,0.003
0.418,0.008,0.008,0.353,0.495,0.662,0.34,0.003
0.396,0.008,0.008,0.34,0.4589999999999999,0.621,0.325,0.003
0.387,0.0069999999999999,0.008,0.353,0.4579999999999999,0.654,0.317,0.003
0.416,0.0069999999999999,0.008,0.359,0.473,0.664,0.32,0.003
0.382,0.0069999999999999,0.008,0.34,0.4539999999999999,0.633,0.315,0.003
0.362,0.006,0.008,0.351,0.505,0.654,0.276,0.003
0.375,0.0069999999999999,0.008,0.344,0.513,0.6409999999999999,0.292,0.002
0.3720000000000001,0.0069999999999999,0.0069999999999999,0.349,0.494,0.66,0.296,0.003
0.377,0.0069999999999999,0.0069999999999999,0.342,0.478,0.628,0.303,0.003
0.366,0.0069999999999999,0.0069999999999999,0.335,0.4589999999999999,0.622,0.287,0.002
0.351,0.0069999999999999,0.008,0.3329999999999999,0.445,0.613,0.293,0.002
0.345,0.0069999999999999,0.008,0.321,0.433,0.615,0.28,0.002
0.361,0.0069999999999999,0.008,0.342,0.457,0.637,0.306,0.002
0.325,0.006,0.008,0.313,0.427,0.597,0.262,0.002
0.369,0.006,0.008,0.3279999999999999,0.4679999999999999,0.627,0.298,0.002
0.3229999999999999,0.005,0.008,0.297,0.381,0.579,0.251,0.002
0.364,0.004,0.0069999999999999,0.325,0.412,0.631,0.295,0.002
0.354,0.003,0.008,0.313,0.42,0.612,0.288,0.002
0.352,0.003,0.008,0.3229999999999999,0.421,0.628,0.275,0.002
0.3879999999999999,0.003,0.008,0.3429999999999999,0.449,0.659,0.312,0.002
0.351,0.004,0.008,0.327,0.427,0.61,0.2689999999999999,0.002
0.375,0.006,0.008,0.351,0.4579999999999999,0.64,0.311,0.002
0.335,0.006,0.008,0.3229999999999999,0.421,0.596,0.283,0.002
0.335,0.006,0.009,0.335,0.43,0.612,0.284,0.002
0.346,0.006,0.009,0.3379999999999999,0.437,0.623,0.282,0.002
0.34,0.006,0.009,0.33,0.437,0.618,0.288,0.002
0.3389999999999999,0.006,0.009,0.353,0.461,0.632,0.268,0.002
0.342,0.0069999999999999,0.008,0.335,0.437,0.608,0.2769999999999999,0.002
0.3379999999999999,0.005,0.008,0.324,0.444,0.642,0.2689999999999999,0.002
0.34,0.005,0.0069999999999999,0.327,0.435,0.619,0.272,0.002
0.353,0.005,0.008,0.337,0.4479999999999999,0.652,0.278,0.002
0.361,0.005,0.008,0.34,0.46,0.642,0.287,0.002
0.356,0.005,0.008,0.361,0.497,0.669,0.281,0.002
0.382,0.005,0.008,0.385,0.505,0.691,0.327,0.002
0.351,0.008,0.008,0.359,0.477,0.659,0.301,0.002
0.366,0.008,0.008,0.369,0.501,0.6809999999999999,0.305,0.002
0.375,0.008,0.008,0.371,0.483,0.682,0.294,0.003
0.364,0.0069999999999999,0.008,0.372,0.497,0.705,0.287,0.004
0.3720000000000001,0.006,0.008,0.371,0.496,0.685,0.296,0.004
0.357,0.006,0.008,0.36,0.479,0.664,0.272,0.004
0.3429999999999999,0.0069999999999999,0.008,0.36,0.488,0.649,0.287,0.004
0.3429999999999999,0.0069999999999999,0.008,0.336,0.462,0.629,0.278,0.004
0.362,0.0069999999999999,0.008,0.344,0.456,0.643,0.293,0.004
0.3389999999999999,0.0069999999999999,0.008,0.322,0.428,0.616,0.266,0.004
0.365,0.0069999999999999,0.008,0.341,0.465,0.652,0.289,0.004
0.384,0.0069999999999999,0.009,0.33,0.466,0.629,0.301,0.004
0.351,0.006,0.01,0.318,0.436,0.602,0.273,0.002
0.363,0.006,0.01,0.312,0.429,0.588,0.307,0.002
0.346,0.0069999999999999,0.01,0.309,0.419,0.584,0.284,0.002
0.363,0.0069999999999999,0.01,0.326,0.432,0.614,0.299,0.002
0.413,0.009,0.01,0.346,0.461,0.653,0.318,0.002
0.385,0.009,0.01,0.331,0.473,0.653,0.31,0.003
0.385,0.006,0.01,0.33,0.4529999999999999,0.649,0.321,0.002
0.401,0.006,0.01,0.331,0.461,0.6809999999999999,0.316,0.002
0.364,0.005,0.01,0.327,0.462,0.66,0.285,0.002
0.4039999999999999,0.006,0.009,0.347,0.49,0.688,0.315,0.002
0.391,0.006,0.009,0.35,0.492,0.6920000000000001,0.303,0.002
0.4029999999999999,0.006,0.01,0.3779999999999999,0.505,0.701,0.326,0.003
0.387,0.0069999999999999,0.009,0.361,0.487,0.664,0.297,0.003
0.396,0.008,0.01,0.369,0.517,0.6829999999999999,0.3339999999999999,0.003
0.369,0.008,0.009,0.342,0.478,0.643,0.313,0.003
0.387,0.008,0.01,0.365,0.507,0.6729999999999999,0.3329999999999999,0.003
0.361,0.008,0.009,0.352,0.488,0.652,0.307,0.003
0.38,0.008,0.01,0.356,0.475,0.653,0.3229999999999999,0.003
0.364,0.009,0.01,0.335,0.441,0.602,0.3,0.003
0.351,0.006,0.008,0.324,0.436,0.61,0.293,0.002
0.33,0.006,0.008,0.315,0.41,0.598,0.266,0.003
0.342,0.006,0.008,0.318,0.418,0.61,0.284,0.002
0.3429999999999999,0.006,0.008,0.32,0.413,0.6,0.292,0.002
0.318,0.006,0.008,0.294,0.366,0.552,0.258,0.002
0.345,0.0069999999999999,0.009,0.322,0.4,0.585,0.295,0.002
0.32,0.006,0.008,0.293,0.363,0.525,0.266,0.002
0.342,0.006,0.008,0.299,0.391,0.586,0.283,0.002
0.318,0.0069999999999999,0.008,0.281,0.371,0.5429999999999999,0.262,0.002
0.336,0.0069999999999999,0.008,0.294,0.372,0.561,0.278,0.002
0.317,0.008,0.008,0.2689999999999999,0.355,0.534,0.262,0.002
0.332,0.008,0.0069999999999999,0.2739999999999999,0.35,0.536,0.259,0.002
0.342,0.008,0.008,0.268,0.355,0.509,0.2689999999999999,0.002
0.314,0.008,0.008,0.254,0.342,0.487,0.253,0.002
0.3329999999999999,0.0069999999999999,0.0069999999999999,0.284,0.368,0.552,0.271,0.002
0.302,0.005,0.0069999999999999,0.264,0.3429999999999999,0.54,0.254,0.002
0.316,0.005,0.0069999999999999,0.288,0.357,0.565,0.262,0.002
0.33,0.0069999999999999,0.0069999999999999,0.296,0.359,0.579,0.272,0.002
0.319,0.006,0.006,0.273,0.342,0.561,0.257,0.002
0.354,0.0069999999999999,0.006,0.291,0.351,0.5720000000000001,0.285,0.002
0.337,0.0069999999999999,0.006,0.27,0.335,0.542,0.263,0.002
0.35,0.0069999999999999,0.006,0.286,0.352,0.547,0.28,0.002
0.346,0.0069999999999999,0.0069999999999999,0.301,0.364,0.5710000000000001,0.27,0.002
0.376,0.0069999999999999,0.009,0.311,0.386,0.583,0.28,0.003
0.38,0.006,0.009,0.31,0.3879999999999999,0.5770000000000001,0.284,0.003
0.368,0.006,0.01,0.319,0.375,0.568,0.286,0.003
0.3979999999999999,0.005,0.01,0.313,0.4039999999999999,0.589,0.308,0.003
0.346,0.005,0.01,0.3,0.387,0.562,0.282,0.003
